composer_id,technique_id,reason,strength,confidence,status
george-frideric-handel-1685,ostinato,"Ostinato figures frequently appear in Handel's music, providing rhythmic and harmonic repetition that supports melodic development.",0.80,1.00,pending
george-frideric-handel-1685,theme-and-variations,"Handel used theme and variations form to explore melodic and harmonic possibilities, especially in keyboard and instrumental works.",0.60,0.95,pending
george-frideric-handel-1685,cantus-firmus,"He occasionally incorporated cantus firmus techniques, particularly in sacred vocal music, using pre-existing melodies as structural bases.",0.50,0.80,pending
george-frideric-handel-1685,sonata-principle,"Handel's instrumental works often follow the sonata principle, with clear exposition, development, and recapitulation sections.",0.70,0.90,pending
george-frideric-handel-1685,modalism,"While primarily tonal, Handel's music sometimes reflects modal influences inherited from earlier Renaissance and Baroque practices.",0.30,0.70,pending
benedetto-marcello-1686,counterpoint,"Marcello was known for his mastery of contrapuntal writing, often employing intricate interweaving of independent melodic lines in his vocal and instrumental works.",0.90,1.00,pending
benedetto-marcello-1686,cantus-firmus,"He used cantus firmus techniques in some sacred compositions, integrating pre-existing melodies as structural foundations.",0.60,0.80,pending
benedetto-marcello-1686,ground-bass,"Marcello employed ground bass patterns as a harmonic and structural device in several instrumental and vocal pieces.",0.70,0.90,pending
benedetto-marcello-1686,theme-and-variations,"He composed works based on theme and variations, showcasing his skill in elaborating melodic material.",0.50,0.80,pending
benedetto-marcello-1686,modalism,"Marcello's music reflects the use of modal techniques typical of the late Baroque period, blending modal and tonal elements.",0.40,0.70,pending
giuseppe-tartini-1692,counterpoint,"Tartini extensively used counterpoint in his compositions, reflecting Baroque practices of interweaving independent melodic lines.",0.90,1.00,pending
giuseppe-tartini-1692,ground-bass,"He employed ground bass patterns as a structural foundation in some of his works, a common Baroque technique.",0.70,0.90,pending
giuseppe-tartini-1692,theme-and-variations,"Tartini composed pieces using theme and variations, showcasing his skill in elaborating melodic material.",0.60,0.80,pending
giuseppe-tartini-1692,modalism,"His music often reflects modal influences, consistent with late Baroque harmonic language transitioning from modal to tonal systems.",0.50,0.70,pending
giovanni-battista-pergolesi-1710,counterpoint,"Pergolesi employed counterpoint extensively in his sacred and secular vocal works, reflecting the Baroque tradition of interweaving independent melodic lines.",0.80,1.00,pending
giovanni-battista-pergolesi-1710,ground-bass,"He used ground bass patterns, especially in his famous Stabat Mater and other vocal compositions, to create a repeating harmonic foundation.",0.70,0.90,pending
giovanni-battista-pergolesi-1710,theme-and-variations,"Pergolesi composed variations on themes, a common practice in Baroque and early Classical music, showcasing his skill in elaboration and ornamentation.",0.60,0.80,pending
giovanni-battista-pergolesi-1710,ostinato,"He frequently used ostinato figures in instrumental and vocal music to provide rhythmic and harmonic drive.",0.60,0.85,pending
giovanni-battista-pergolesi-1710,sonata-principle,"Though primarily a Baroque composer, Pergolesi's later works show early Classical influences, including the use of sonata principle in structuring movements.",0.40,0.70,pending
carl-philipp-emanuel-bach-1714,counterpoint,"C.P.E. Bach extensively used counterpoint, continuing the Baroque tradition inherited from his father J.S. Bach, especially in his keyboard and chamber works.",0.80,1.00,pending
carl-philipp-emanuel-bach-1714,sonata-principle,"He was a key figure in the development of the sonata principle, structuring movements with clear thematic development and contrasting sections.",0.90,1.00,pending
carl-philipp-emanuel-bach-1714,theme-and-variations,"C.P.E. Bach frequently employed theme and variations, showcasing his inventive melodic and harmonic transformations.",0.70,1.00,pending
carl-philipp-emanuel-bach-1714,ostinato,"He used ostinato patterns in some keyboard works to create rhythmic and harmonic foundations.",0.40,0.80,pending
carl-philipp-emanuel-bach-1714,ground-bass,"Ground bass was occasionally used by C.P.E. Bach, reflecting Baroque influences in his compositions.",0.30,0.70,pending
carl-philipp-emanuel-bach-1714,modalism,"He sometimes incorporated modal elements, blending Baroque and emerging Classical harmonic language.",0.30,0.60,pending
christoph-willibald-von-gluck-1714,counterpoint,"Gluck employed counterpoint to structure vocal and instrumental lines, reflecting Baroque and early Classical compositional practices.",0.70,0.90,pending
christoph-willibald-von-gluck-1714,sonata-principle,"He used sonata principle forms in his instrumental and operatic overtures, aligning with Classical era formal developments.",0.60,0.85,pending
christoph-willibald-von-gluck-1714,leitmotif,"Gluck introduced early use of leitmotifs to unify operatic drama and music, anticipating later Romantic opera techniques.",0.50,0.80,pending
christoph-willibald-von-gluck-1714,theme-and-variations,"He utilized theme and variations in instrumental works and operatic passages to develop musical ideas.",0.40,0.70,pending
christoph-willibald-von-gluck-1714,ostinato,"Gluck occasionally used ostinato patterns to create rhythmic drive and dramatic tension in his operas.",0.30,0.60,pending
franz-joseph-haydn-1732,counterpoint,"Haydn extensively used counterpoint in his compositions, especially in his string quartets and symphonies, to create intricate interweaving melodic lines.",0.80,1.00,pending
franz-joseph-haydn-1732,theme-and-variations,"He frequently employed theme-and-variations form, developing a simple theme through multiple variations in many works such as his piano sonatas and symphonies.",0.70,1.00,pending
franz-joseph-haydn-1732,sonata-principle,"Haydn was a key figure in the development and use of the sonata principle, structuring movements with exposition, development, and recapitulation sections.",1.00,1.00,pending
franz-joseph-haydn-1732,ostinato,"He occasionally used ostinato patterns to provide rhythmic or harmonic foundation, notably in some symphonic and chamber works.",0.30,0.80,pending
franz-joseph-haydn-1732,ground-bass,"Haydn used ground bass techniques in certain slow movements and variations, building elaborate textures over repeating bass lines.",0.40,0.70,pending
franz-joseph-haydn-1732,cantus-firmus,"In some sacred works, Haydn incorporated cantus firmus techniques, embedding pre-existing melodies within contrapuntal textures.",0.30,0.60,pending
johann-christian-bach-1735,counterpoint,"Johann Christian Bach employed counterpoint extensively, reflecting the Baroque tradition and influencing the Classical style with clear, balanced polyphonic textures.",0.70,0.90,pending
johann-christian-bach-1735,sonata-principle,"He used the sonata principle in his instrumental works, structuring movements with exposition, development, and recapitulation typical of early Classical forms.",0.80,0.95,pending
johann-christian-bach-1735,theme-and-variations,"Theme and variations technique appears in his keyboard and orchestral compositions, showcasing his skill in melodic development and variation.",0.60,0.85,pending
johann-christian-bach-1735,ostinato,"Occasionally used ostinato patterns to provide rhythmic and harmonic foundation in his compositions, especially in dance movements.",0.40,0.70,pending
karl-ditters-von-dittersdorf-1739,counterpoint,"Dittersdorf employed counterpoint extensively in his symphonies and chamber works, reflecting the classical style's emphasis on interweaving melodic lines.",0.80,0.90,pending
karl-ditters-von-dittersdorf-1739,theme-and-variations,"He frequently used theme and variations form, especially in his violin concertos and symphonies, showcasing his skill in developing melodic material.",0.70,0.85,pending
karl-ditters-von-dittersdorf-1739,sonata-principle,"Dittersdorf's symphonies and chamber works often follow the sonata principle, with clear exposition, development, and recapitulation sections.",0.90,0.95,pending
karl-ditters-von-dittersdorf-1739,cantus-firmus,"In some sacred and orchestral works, Dittersdorf used cantus firmus techniques, integrating pre-existing melodies as structural elements.",0.40,0.70,pending
karl-ditters-von-dittersdorf-1739,ostinato,"Occasionally, Dittersdorf employed ostinato patterns in his orchestral writing to create rhythmic drive and cohesion.",0.30,0.60,pending
luigi-boccherini-1743,counterpoint,"Boccherini employed counterpoint in his chamber music and string quartets, reflecting the classical style's emphasis on interweaving melodic lines.",0.70,0.90,pending
luigi-boccherini-1743,theme-and-variations,"He frequently used theme and variations form, notably in his cello concertos and chamber works, showcasing melodic development.",0.80,0.95,pending
luigi-boccherini-1743,sonata-principle,"Boccherini's compositions often follow the sonata principle, with clear exposition, development, and recapitulation sections typical of the Classical era.",0.85,0.95,pending
luigi-boccherini-1743,ostinato,"He used ostinato patterns in some of his dance movements and minuets to create rhythmic drive and continuity.",0.50,0.70,pending
luigi-boccherini-1743,ground-bass,"Boccherini occasionally employed ground bass patterns, especially in slow movements, to provide harmonic foundation and structural coherence.",0.40,0.60,pending
carl-stamitz-1745,sonata-principle,"Carl Stamitz composed many works following the classical sonata form structure, which was central to his symphonies and concertos.",0.90,1.00,pending
